,Product,Price,Quantity,Category
9560,purina gourmet nature's creations ricco in manzo guarnito con piselli e carote 85g,15.18 € / kg,0.085 kg,animali
9561,"cesar selezioni dell'orto cibo umido cane in vaschetta con pollo, carote ed erbe di provenza 150 g",7.27 € / kg,0.15 kg,animali
9562,"purina one mini<10kg cane active bocconcini in salsa con manzo, patate e carote busta 100g",6.50 € / kg,0.1 kg,animali
9563,purina friskies gatto adult con un gustoso mix di manzo e pollo e con verdure 2kg,3.00 € / kg,2.0 kg,animali
9564,purina gourmet diamant sfilaccetti con tacchino naturale 85 g,10.47 € / kg,0.085 kg,animali
9565,carrefour adult terrina all'agnello per cani 300 g,3.83 € / kg,0.3 kg,animali
9566,purina dentalife cane snack per l'igiene orale taglia large busta 4 stick 142g,10.92 € / kg,0.142 kg,animali
9567,"whiskas pranzetti con pollo, con tacchino in salsa 7+ 6 x 50 g",8.83 € / kg,0.3 kg,animali
9568,purina gourmet gold cuore morbido manzo / pollo 4x85g,8.50 € / kg,0.34 kg,animali
9569,almo nature hfc natural filetto di pollo 95 g,14.63 € / kg,0.095 kg,animali
9570,purina gourmet nature's creations ricco in agnello guarnito con pomodori e pastinaca 85g,15.18 € / kg,0.085 kg,animali
9571,pedigree protein+ patè con anatra e manzo 400 g,4.98 € / kg,0.4 kg,animali
9572,whiskas pranzetti cibo umido gatto con salmone e tonno in salsa 6 x 50 g,8.83 € / kg,0.3 kg,animali
9573,adoc naturally premium filetti di tonnetto con spigola 6 x 50 g,19.30 € / kg,0.3 kg,animali
9574,purina one mini/small adult ricco in manzo con riso 800 g,4.74 € / kg,0.8 kg,animali
9575,lechat excellence sterilized pollo 400 g,6.75 € / kg,0.4 kg,animali
9576,vitakraft care sacchetti raccogli feci 60 pz,3.59 € / pz,1.0 pz,animali
9577,purina gourmet perle duetti pollo & manzo/tacch. & agnello/vitello & anatra/coniglio & selvag. 4x85g,8.24 € / kg,0.34 kg,animali
9578,purina gourmet gold mousse verdure trota&pom/anatra&spinaci/agnello&fagiolini/merluzzo&carote 8x85g,7.93 € / kg,0.68 kg,animali
9579,"cesar scelta dello chef con pesce bianco, verdure e riso integrale 150 g",7.27 € / kg,0.15 kg,animali
9580,purina gourmet nature's creations soup tonno & acciughe 40g,19.75 € / kg,0.04 kg,animali
9581,carrefour snacks sticks al manzo per cani 5 x 10 g,24.00 € / kg,0.05 kg,animali
9582,whiskas crocchette con delizioso pollo 300 g,5.83 € / kg,0.3 kg,animali
9583,carrefour adult terrine ricca di coniglio per gatti 100 g,4.20 € / kg,0.1 kg,animali
9584,sheba paté classics cibo umido gatto in vaschetta con pollo 85 g,9.29 € / kg,0.085 kg,animali
9585,catisfactions snack gatto con irresistibile gusto erba gatta 60 g,21.50 € / kg,0.06 kg,animali
9586,migliorcane unico delicato patè tacchino 100 g,10.50 € / kg,0.1 kg,animali
9587,purina friskies gatto con salmone e con verdure 2 kg,3.00 € / kg,2.0 kg,animali
9588,whiskas pranzetti cibo umido gatto con manzo e agnello in salsa 6 x 50 g,8.83 € / kg,0.3 kg,animali
9589,almo nature hfc natural vitello con prosciutto 95 g,14.63 € / kg,0.095 kg,animali
9590,sheba filets pollo sminuzzato al naturale 60 g,23.17 € / kg,0.06 kg,animali
9591,carrefour patè con pollo 400 g,2.13 € / kg,0.4 kg,animali
9592,"purina friskies deli mix biscotti croccanti cane 3 varietà manzo, pollo e selvaggina scatola 500g",3.70 € / kg,0.5 kg,animali
9593,carrefour snacks sticks ricchi di manzo per gatti 6 x 5 g,45.00 € / kg,0.03 kg,animali
9594,purina gourmet gold dadini in salsa con verdure trota / anatra / vitello / coniglio 8 x 85 g,7.93 € / kg,0.68 kg,animali
9595,purina gourmet diamant sfilaccetti con pollo naturale 85 g,10.47 € / kg,0.085 kg,animali
9596,pedigree rodeo ropper snack cane x4 con manzo 70 g,19.86 € / kg,0.07 kg,animali
9597,carrefour bocconcini in salsa 2x con salmone 2x con pollo 4 x 100 g,3.88 € / kg,0.4 kg,animali
9598,carrefour adult croccantini con tonno e salmone per gatti 400 g,3.98 € / kg,0.4 kg,animali
9599,carrefour adult multicroccantini 2 kg,3.35 € / kg,2.0 kg,animali
9600,cesar cibo umido cane in buste selezione in gelatina 4 x 100 g,4.98 € / kg,0.4 kg,animali
9601,purina adventuros sticks bufalo selvatico 120 g,18.25 € / kg,0.12 kg,animali
9602,sheba délices du jour in salsa cibo umido gatto con salmone e tonno 6 x 50 g,9.83 € / kg,0.3 kg,animali
9603,felix original selezioni deliziose in gelatina (salmone/anatra & manzo/pollo) 10 x 85 g,5.52 € / kg,0.85 kg,animali
9604,"felix original selezioni deliziose in salsa (coniglio, pollo, anatra, tacchino) 10 x 85 g",5.52 € / kg,0.85 kg,animali
9605,cesar junior cibo umido cane in vaschetta con tenero tacchino e vitello 150 g,7.27 € / kg,0.15 kg,animali
9606,purina gourmet gold tortini pollo & carote / manzo & pomodori 4 x 85 g,8.38 € / kg,0.34 kg,animali
9607,purina gourmet nature's creations soup pollo & pesce bianco & verdure 40g,19.75 € / kg,0.04 kg,animali
9608,pedigree dentastix daily oral care* 5-10 kg 7 pezzi 110 g,17.73 € / kg,0.11 kg,animali
9609,purina gourmet revelations mousse con salmone e una cascata di salsa 4 x 57 g,15.75 € / kg,0.228 kg,animali
9610,carrefour adult croccantini con manzo e fegato per gatti 400 g,3.98 € / kg,0.4 kg,animali
9611,vitakraft care sacchetti raccogli feci biodegradabili 3 x 15 pz,4.29 € / pz,1.0 pz,animali
9612,"sheba délices du jour in salsa con manzo, con pollo 6 x 50 g",9.83 € / kg,0.3 kg,animali
9613,ultima cat sterilizzati fit & delicious con tacchino in salsa 85 g,11.18 € / kg,0.085 kg,animali
9614,purina gourmet mon petit filettini intense cotti in salsa (merluzzo / salmone / sardine) 6x50g,9.17 € / kg,0.3 kg,animali
9615,"felix party mix snack original aromatizzato con pollo, fegato e tacchino 60 g",24.17 € / kg,0.06 kg,animali
9616,purina adventuros cane strips snack cane al gusto cervo busta 90 g,15.00 € / kg,0.09 kg,animali
9617,"sheba délices du jour in salsa con tonno, con merluzzo 6 x 50 g",9.97 € / kg,0.3 kg,animali
9618,"cesar selezioni dell'orto cibo umido cane con tacchino, cuore di verdure e mix di riso 150 g",7.27 € / kg,0.15 kg,animali
9619,"felix party mix snacks cheezy aromatizzato con formaggio cheddar, gouda e edamer 60 g",24.17 € / kg,0.06 kg,animali
9620,sheba nature's collection in salsa con pollo guarnito con peperone rosso 85 g,9.29 € / kg,0.085 kg,animali
9621,purina one urinary health ricco in pollo 800 g,7.49 € / kg,0.8 kg,animali
9622,purina dentalife cane snack per l'igiene orale taglia medium busta 5 stick 115g,13.48 € / kg,0.115 kg,animali
9623,purina gourmet gold casserole con manzo e pollo in salsa con pomodoro 85 g,8.82 € / kg,0.085 kg,animali
9624,adoc naturally premium filetti di tonnetto con manzo 6 x 50 g,19.30 € / kg,0.3 kg,animali
9625,purina gourmet mon petit filettini intense cotti in salsa (manzo / agnello / vitello) 6x50g,9.17 € / kg,0.3 kg,animali
9626,pedigree markies biscotti cane 500 g,5.70 € / kg,0.5 kg,animali
9627,purina gourmet revelations mousse con manzo e una cascata di salsa 4 x 57 g,14.47 € / kg,0.228 kg,animali
9628,"ultima cat sterilizzato adult 1-10 anni salmone 1,5 kg",5.73 € / kg,1.5 kg,animali
9629,"carrefour adult zuppa con manzo, cereali e verdure per cani 4 kg",2.05 € / kg,4.0 kg,animali
9630,cesar selezioni dell'orto cibo umido cane in vaschetta con pollo e cuore di verdure dell'orto 150 g,7.27 € / kg,0.15 kg,animali
9631,purina gourmet gold patè con pollo 85 g,8.82 € / kg,0.085 kg,animali
9632,purina gourmet nature's creations ricco in pollo guarnito con spinaci e pomodori 85g,15.18 € / kg,0.085 kg,animali
9633,whiskas temptations snack gatto con manzo 60 g,21.50 € / kg,0.06 kg,animali
9634,almo nature holistic sterilised adult cat con pollo 70 g,14.14 € / kg,0.07 kg,animali
9635,purina gourmet snack gatto nature's creations exquisite puree con salmone e carota multipack 5x10g,32.35 € / kg,0.085 kg,animali
9636,purina gourmet snack gatto nature's creations exquisite puree con manzo e pomodoro multipack 5x10g,55.00 € / kg,0.05 kg,animali
9637,"purina gourmet gold patè con verdure con pollo, carote e zucchine 85 g",8.82 € / kg,0.085 kg,animali
9638,pedigree dentastix daily oral care* 25 kg+ 7 pezzi 270 g,8.85 € / kg,0.27 kg,animali
9639,whiskas temptations snack gatto con salmone 60 g,21.50 € / kg,0.06 kg,animali
9640,sheba paté classics cibo umido gatto in vaschetta con selvaggina 85 g,9.29 € / kg,0.085 kg,animali
9641,purina gourmet perle trionfo di salsa salmone / tonno 4 x 85 g,8.24 € / kg,0.34 kg,animali
9642,almo nature daily adult cat bocconcini con merluzzo e gamberetti 70 g,11.71 € / kg,0.07 kg,animali
9643,"purina felix soup gatto selezioni con pesci, multipack busta 6x48g",9.55 € / kg,0.288 kg,animali
9644,purina friskies gatto sterilizzati con un gustoso mix di pollo e tacchino e con verdure 375 g,5.84 € / kg,0.375 kg,animali
9645,catisfactions mix con delizioso salmone e stuzzicante formaggio 60 g,21.50 € / kg,0.06 kg,animali
9646,sheba les créations trancetti selezione del mare in salsa 4 x 85 g,7.21 € / kg,0.34 kg,animali
9647,purina gourmet revelations mousse con tonno e una cascata di salsa 4 x 57 g,14.87 € / kg,0.228 kg,animali
9648,purina gourmet revelations mousse con pollo e una cascata di salsa 4 x 57 g,15.75 € / kg,0.228 kg,animali
9649,purina gourmet perle trionfo di salsa manzo / pollo / tonno / salmone 8 x 85 g,7.63 € / kg,0.68 kg,animali
9650,almo nature daily adult cat bocconcini con pollo e manzo 70 g,11.71 € / kg,0.07 kg,animali
9651,"whiskas pure delight tenere delicatezze in gelatina con pollo, con tacchino 4 x 85 g",7.50 € / kg,0.34 kg,animali
9652,"whiskas tasty mix country collection in salsa con agnello pollo e carote, con manzo e pollame 4x85g",7.50 € / kg,0.34 kg,animali
9653,purina gourmet gold intrecci di gusto manzo & pollo / tacchino & agnello 4x85g,8.79 € / kg,0.34 kg,animali
9654,catsan natural 5 l,8.29 € / pz,1.0 pz,animali
9655,purina gourmet gold mousse con trota e pomodori 85 g,8.82 € / kg,0.085 kg,animali
9656,"migliorgatto sterilized bocconcini in salsa con agnello e verdure - pollo, tacchino e verdure 4x85g",8.79 € / kg,0.34 kg,animali
9657,sheba paté classics cibo umido gatto in vaschetta con salmone 85 g,9.29 € / kg,0.085 kg,animali
9658,whiskas sticks con manzo 3 pezzi 18 g,52.78 € / kg,0.018 kg,animali
9659,felix le ghiottonerie selezioni saporite in gelatina (coniglio & agnello) 4 x 85 g,7.94 € / kg,0.34 kg,animali
9660,"felix party mix snacks mixed grill aromatizzato con manzo, pollo e salmone 60 g",24.17 € / kg,0.06 kg,animali
9661,purina friskies gatto adult con un gustoso mix di manzo e pollo e con verdure 4kg,2.63 € / kg,4.0 kg,animali
9662,purina gourmet gold patè con salmone 85 g,8.82 € / kg,0.085 kg,animali
9663,purina gourmet perle trionfo di salsa pollo / manzo 4 x 85 g,8.24 € / kg,0.34 kg,animali
9664,vitakraft natural chews osso di prosciutto m 200 g,2.90 € / pz,1.0 pz,animali
9665,purina one adult ricco in pollo 800 g,7.49 € / kg,0.8 kg,animali
9666,purina one junior 1-12 mesi ricco in pollo 800 g,7.49 € / kg,0.8 kg,animali
9667,carrefour crocchette ricche di pollo 4 kg,1.62 € / kg,4.0 kg,animali
9668,catisfactions snack gatto con anatra 60 g,21.50 € / kg,0.06 kg,animali
9669,sheba classics patè con anatra 85 g,9.29 € / kg,0.085 kg,animali
9670,purina friskies picnic maxi snack cane al gusto manzo - busta 45g,33.11 € / kg,0.045 kg,animali
9671,"felix soup original (manzo, pollo, tonno) 6 x 48 g",9.55 € / kg,0.288 kg,animali
9672,purina friskies cane active con manzo 3 kg,2.70 € / kg,3.0 kg,animali
9673,"migliorcane i preferiti adult mini 1-10 kg energia e vitalità con manzo 1,5 kg",4.39 € / kg,1.5 kg,animali
9674,"whiskas pranzetti con pollo, con tonno in salsa 6 x 50 g",8.83 € / kg,0.3 kg,animali
9675,"whiskas pranzetti con manzo, con pollo e piselli in salsa 6 x 50 g",8.83 € / kg,0.3 kg,animali
9676,purina gourmet gold mousse con coniglio 85 g,8.82 € / kg,0.085 kg,animali
9677,"purina adventuros high meat, ancient grain & superfood bufalo 120 g",24.58 € / kg,0.12 kg,animali
9678,vitakraft care buste per cat toilette 10 pz,2.75 € / pz,1.0 pz,animali
9679,carrefour expert+ gatto sterilizzato bocconcini in salsa 12 x 85 g,4.41 € / kg,1.02 kg,animali
9680,almo nature holistic anti hairball adult cat con pollo 70 g,14.14 € / kg,0.07 kg,animali
9681,pedigree rodeo snack cane x7 con manzo 123 g,17.80 € / kg,0.123 kg,animali
9682,felix sensations extras selezioni con pesci (salmone & tonno) 4 x 85 g,7.94 € / kg,0.34 kg,animali
9683,purina adventuros wild small 150g,19.67 € / kg,0.15 kg,animali
9684,purina friskies gatto adult con un gustoso mix di pollo e tacchino e con verdure 2kg,3.00 € / kg,2.0 kg,animali
9685,purina friskies gatto adult con tonno e con verdure 2 kg,3.00 € / kg,2.0 kg,animali
9686,vitakraft mangime completo per pappagallini 850 g,3.49 € / pz,1.0 pz,animali
9687,carrefour sacchetti per lettiera,8.39 € / pz,1.0 pz,animali
9688,sheba creamy snacks con manzo 4 x 12 g,41.46 € / kg,0.048 kg,animali
9689,"felix soup original (manzo, pollo, agnello) 6 x 48 g",9.55 € / kg,0.288 kg,animali
9690,snack cat plus con formaggio fresco,16.50 € / kg,0.06 kg,animali
9691,"ultima cat tratto urinario pollo 1,5 kg",5.73 € / kg,1.5 kg,animali
9692,purina friskies maxi picnic snack cane ricco in pollo busta 45 g,33.11 € / kg,0.045 kg,animali
9693,vitakraft beef stick hypo allergenic + turkey & ostrich 12 g,79.17 € / kg,0.012 kg,animali
9694,whiskas 1+ anni con manzo 300 g,7.17 € / kg,0.3 kg,animali
9695,purina adventuros cane mini stick snack cane al gusto bufalo busta 90 g,15.00 € / kg,0.09 kg,animali
9696,"purina one medium/maxi junior ricco in pollo con riso 2,5 kg",4.24 € / kg,2.5 kg,animali
9697,carrefour adult croccantini con pollo e tacchino per gatti 400 g,3.98 € / kg,0.4 kg,animali
9698,purina gourmet diamant in gelée tenerelli di pollo naturale in gelée 85 g,10.47 € / kg,0.085 kg,animali
9699,adoc naturally premium pollo al naturale 6 x 50 g,19.30 € / kg,0.3 kg,animali
9700,sheba délices du jour in salsa cibo umido gatto con pollo e tacchino 6 x 50 g,9.83 € / kg,0.3 kg,animali
9701,carrefour adult croccantini con manzo e fegato per gatti 2 kg,2.25 € / kg,2.0 kg,animali
9702,vitakraft care deo fresh lavanda 720 g,6.09 € / pz,1.0 pz,animali
9703,vitakraft tappetini igienici multiuso misura 60x90 cm 10 pz,12.30 € / pz,1.0 pz,animali
9704,almo nature hfc natural petto di pollo 70 g,17.00 € / kg,0.07 kg,animali
9705,adoc naturally premium filetti di tonnetto con orata 70 g,19.86 € / kg,0.07 kg,animali
9706,ultima cat sterilizzati adult 1-10 anni salmone 400 g,6.48 € / kg,0.4 kg,animali
9707,sheba classics patè con tacchino 85 g,9.29 € / kg,0.085 kg,animali
9708,purina gourmet snack gatto nature's creations exquisite puree con pollo e zucca multipack 5x10g,55.00 € / kg,0.05 kg,animali
9709,purina gourmet gold dadini in salsa con pollo e fegato 85 g,8.82 € / kg,0.085 kg,animali
9710,purina adventuros wild medium 200g,14.25 € / kg,0.2 kg,animali
9711,felix le ghiottonerie junior selezioni deliziose in gelatina (manzo & pollo) 4 x 85 g,7.94 € / kg,0.34 kg,animali
9712,felix doubly delicious selezioni deliziose in gelatina (manzo/pollame & tacchino/fegato) 4 x 85 g,8.50 € / kg,0.34 kg,animali
9713,pedigree patè con manzo e tacchino 300 g,6.63 € / kg,0.3 kg,animali
9714,purina one indoor formula ricco in tacchino 800 g,7.49 € / kg,0.8 kg,animali
9715,purina one adult ricco in salmone 800 g,7.49 € / kg,0.8 kg,animali
9716,migliorcane i preferiti adult alta digeribilità con pollo e riso 3 kg,2.66 € / kg,3.0 kg,animali
9717,sheba paté classics cibo umido gatto in vaschetta con manzo 85 g,9.29 € / kg,0.085 kg,animali
9718,purina gourmet gold dadini in salsa manzo/salmone & pollo/tacchino & anatra/pollo & fegato 8 x 85 g,7.93 € / kg,0.68 kg,animali
9719,purina friskies picnic assortito 12 sticks 100 g,19.90 € / kg,0.1 kg,animali
9720,vitakraft salviette milleusi con antibatterico 20 pz. grande formato,3.49 € / pz,1.0 pz,animali
9721,vitakraft tappetini igienici misura 60x60 cm. 50 pz,23.60 € / pz,1.0 pz,animali
9722,vitakraft tappetini igienici misura 60x60 cm. 15 pz,9.29 € / pz,1.0 pz,animali
9723,pedigree ranchos twists 100% petto di pollo 40 g,53.75 € / kg,0.04 kg,animali
9724,sheba nature's collection in salsa con tacchino guarnito con carote 85 g,9.29 € / kg,0.085 kg,animali
9725,"purina friskies cane balance con un gustoso mix di pollo e manzo e con verdure 1,5 kg",3.19 € / kg,1.5 kg,animali
9726,whiskas pranzetti cibo umido gatto con pollo e tacchino in salsa 6 x 50 g,8.83 € / kg,0.3 kg,animali
9727,"felix soup filetti (merluzzo, tonno, platessa) 6 x 48 g",9.90 € / kg,0.288 kg,animali
9728,best friend pi'stop tappetini con polimeri superassorbenti 60x90 cm 11 pz,8.19 € / pz,1.0 pz,animali
9729,ultima dog taglia piccola mini <10kg adulto 1-8 anni pollo 800 g,4.88 € / kg,0.8 kg,animali
9730,pedigree rodeo x7 con pollo 123 g,16.18 € / kg,0.123 kg,animali
9731,felix crispies snacks aromatizzato con salmone e trota 45 g,37.78 € / kg,0.045 kg,animali
9732,felix sensations extras selezioni saporite (manzo & pollo) 4 x 85 g,34.00 € / kg,0.085 kg,animali
9733,purina one single serve - sensitive - pollo e tonno - 4x85g,8.79 € / kg,0.34 kg,animali
9734,purina gourmet gold dadini in salsa con tacchino e anatra 85 g,8.82 € / kg,0.085 kg,animali
9735,carrefour discount bocconcini in salsa con pollo e verdure per gatti 405 g,1.14 € / kg,0.405 kg,animali
9736,purina one coat & hairball ricco in pollo 800 g,7.49 € / kg,0.8 kg,animali
9737,adoc day by day per gattini con pollo 85 g,10.00 € / kg,0.085 kg,animali
9738,"whiskas selezione gustosa in salsa con manzo, con pollo 4 x 85 g",7.50 € / kg,0.34 kg,animali
9739,"migliorcane i preferiti sensitive unica fonte di proteine animali ricco in salmone 2,5 kg",3.20 € / kg,2.5 kg,animali
9740,purina friskies gatto con un gustoso mix di coniglio e pollo e con verdure 4 kg,2.63 € / kg,4.0 kg,animali
9741,vitakraft spazzola adesiva 10 metri,4.39 € / pz,1.0 pz,animali
9742,"vitakraft natural clean 2,4 kg",9.09 € / pz,1.0 pz,animali
9743,"purina friskies cane nutrisoft con pollo 1,5 kg",3.73 € / kg,1.5 kg,animali
9744,"whiskas selezione pesce in gelatina con salmone, con tonno 4 x 85 g",7.50 € / kg,0.34 kg,animali
9745,ultima cat tratto urinario pollo 400 g,6.48 € / kg,0.4 kg,animali
9746,"ultima cat appetito difficile trota 1,5 kg",5.73 € / kg,1.5 kg,animali
9747,sheba délices du jour in salsa cibo umido gatto con pollo e salmone 6 x 50 g,9.83 € / kg,0.3 kg,animali
9748,purina one mini/small controllo del peso/sterilizzato ricco in tacchino con riso 800 g,4.74 € / kg,0.8 kg,animali
9749,purina friskies dental fresh snack igiene orale e dentale taglia s busta 7 bastoncini x 110 g,22.73 € / kg,0.11 kg,animali
9750,purina friskies funtastix snack cane al gusto di bacon e formaggio - busta 175g,16.29 € / kg,0.175 kg,animali
